time_ms,x,y,z,yaw_deg,sp_x,sp_y,sp_z,sp_yaw_deg
7592.03,-0.335304,0.367739,0.004386,0.0000,-0.485410,0.352671,0.000000,0.0000
7597.44,-0.338013,0.367688,0.004415,0.0000,-0.485410,0.352671,0.000000,0.0000
7602.80,-0.340658,0.367595,0.004468,0.0000,-0.485410,0.352671,0.000000,0.0000
7608.26,-0.343292,0.367393,0.004406,0.0000,-0.485410,0.352671,0.000000,0.0000
7613.66,-0.343292,0.367393,0.004406,0.0000,-0.485410,0.352671,0.000000,0.0000
7619.02,-0.345962,0.367056,0.004407,0.0000,-0.485410,0.352671,0.000000,0.0000
7624.54,-0.348531,0.366679,0.004397,0.0000,-0.485410,0.352671,0.000000,0.0000
7630.01,-0.348531,0.366679,0.004397,0.0000,-0.485410,0.352671,0.000000,0.0000
7635.38,-0.351065,0.366213,0.004400,0.0000,-0.485410,0.352671,0.000000,0.0000
7640.76,-0.351065,0.366213,0.004400,0.0000,-0.485410,0.352671,0.000000,0.0000
7646.09,-0.353665,0.365626,0.004416,0.0000,-0.485410,0.352671,0.000000,0.0000
7651.43,-0.356162,0.365020,0.004425,0.0000,-0.485410,0.352671,0.000000,0.0000
7656.76,-0.356162,0.365020,0.004425,0.0000,-0.485410,0.352671,0.000000,0.0000
7662.18,-0.358652,0.364370,0.004441,0.0000,-0.485410,0.352671,0.000000,0.0000
7667.60,-0.361065,0.363728,0.004525,0.0000,-0.485410,0.352671,0.000000,0.0000
7672.94,-0.361065,0.363728,0.004525,0.0000,-0.485410,0.352671,0.000000,0.0000
7678.25,-0.363507,0.362946,0.004579,0.0000,-0.485410,0.352671,0.000000,0.0000
7683.82,-0.363507,0.362946,0.004579,0.0000,-0.485410,0.352671,0.000000,0.0000
7689.24,-0.365912,0.362047,0.004582,0.0000,-0.485410,0.352671,0.000000,0.0000
7694.67,-0.368341,0.361218,0.004665,0.0000,-0.485410,0.352671,0.000000,0.0000
7700.02,-0.370694,0.360224,0.004750,0.0000,-0.485410,0.352671,0.000000,0.0000
7705.36,-0.370694,0.360224,0.004750,0.0000,-0.485410,0.352671,0.000000,0.0000
7710.70,-0.373035,0.359279,0.004856,0.0000,-0.485410,0.352671,0.000000,0.0000
7716.15,-0.375389,0.358323,0.004955,0.0000,-0.485410,0.352671,0.000000,0.0000
7721.57,-0.375389,0.358323,0.004955,0.0000,-0.485410,0.352671,0.000000,0.0000
7726.88,-0.377690,0.357259,0.005018,0.0000,-0.485410,0.352671,0.000000,0.0000
7732.23,-0.377690,0.357259,0.005018,0.0000,-0.485410,0.352671,0.000000,0.0000
7737.55,-0.380037,0.356217,0.005128,0.0000,-0.485410,0.352671,0.000000,0.0000
7742.90,-0.382376,0.355107,0.005226,0.0000,-0.485410,0.352671,0.000000,0.0000
7748.34,-0.382376,0.355107,0.005226,0.0000,-0.485410,0.352671,0.000000,0.0000
7753.82,-0.384548,0.353944,0.005251,0.0000,-0.485410,0.352671,0.000000,0.0000
7759.32,-0.386784,0.352827,0.005352,0.0000,-0.485410,0.352671,0.000000,0.0000
7764.69,-0.386784,0.352827,0.005352,0.0000,-0.485410,0.352671,0.000000,0.0000
7770.01,-0.388944,0.351718,0.005452,0.0000,-0.485410,0.352671,0.000000,0.0000
7775.30,-0.391036,0.350559,0.005539,0.0000,-0.485410,0.352671,0.000000,0.0000
7780.66,-0.391036,0.350559,0.005539,0.0000,-0.485410,0.352671,0.000000,0.0000
7786.13,-0.393268,0.349429,0.005630,0.0000,-0.485410,0.352671,0.000000,0.0000
7791.47,-0.393268,0.349429,0.005630,0.0000,-0.485410,0.352671,0.000000,0.0000
7796.79,-0.395376,0.348248,0.005660,0.0000,-0.485410,0.352671,0.000000,0.0000
7802.21,-0.397503,0.347046,0.005693,0.0000,-0.485410,0.352671,0.000000,0.0000
7807.54,-0.397503,0.347046,0.005693,0.0000,-0.485410,0.352671,0.000000,0.0000
7812.85,-0.399560,0.345973,0.005800,0.0000,-0.485410,0.352671,0.000000,0.0000
7818.39,-0.401688,0.344881,0.005882,0.0000,-0.485410,0.352671,0.000000,0.0000
7823.80,-0.401688,0.344881,0.005882,0.0000,-0.485410,0.352671,0.000000,0.0000
7829.16,-0.403696,0.343735,0.005922,0.0000,-0.485410,0.352671,0.000000,0.0000
7834.48,-0.405796,0.342656,0.005977,0.0000,-0.485410,0.352671,0.000000,0.0000
7839.81,-0.405796,0.342656,0.005977,0.0000,-0.485410,0.352671,0.000000,0.0000
7845.19,-0.407850,0.341531,0.006032,0.0000,-0.485410,0.352671,0.000000,0.0000
7850.65,-0.409821,0.340515,0.006150,0.0000,-0.485410,0.352671,0.000000,0.0000
7855.98,-0.409821,0.340515,0.006150,0.0000,-0.485410,0.352671,0.000000,0.0000
7861.36,-0.411760,0.339567,0.006148,0.0000,-0.485410,0.352671,0.000000,0.0000
7866.72,-0.413781,0.338625,0.006186,0.0000,-0.485410,0.352671,0.000000,0.0000
7872.05,-0.413781,0.338625,0.006186,0.0000,-0.485410,0.352671,0.000000,0.0000
7877.36,-0.415748,0.337624,0.006213,0.0000,-0.485410,0.352671,0.000000,0.0000
7882.73,-0.415748,0.337624,0.006213,0.0000,-0.485410,0.352671,0.000000,0.0000
7887.74,-0.417626,0.336794,0.006227,0.0000,-0.485410,0.352671,0.000000,0.0000
7893.07,-0.419418,0.335895,0.006195,0.0000,-0.485410,0.352671,0.000000,0.0000
7898.37,-0.419418,0.335895,0.006195,0.0000,-0.485410,0.352671,0.000000,0.0000
7903.74,-0.421338,0.335042,0.006161,0.0000,-0.485410,0.352671,0.000000,0.0000
7909.36,-0.423113,0.334287,0.006163,0.0000,-0.485410,0.352671,0.000000,0.0000
7914.68,-0.423113,0.334287,0.006163,0.0000,-0.485410,0.352671,0.000000,0.0000
7920.02,-0.424934,0.333577,0.006112,0.0000,-0.485410,0.352671,0.000000,0.0000
7925.32,-0.426744,0.332878,0.006040,0.0000,-0.485410,0.352671,0.000000,0.0000
7930.66,-0.426744,0.332878,0.006040,0.0000,-0.485410,0.352671,0.000000,0.0000
7936.03,-0.428512,0.332287,0.006004,0.0000,-0.485410,0.352671,0.000000,0.0000
7941.37,-0.430301,0.331740,0.005999,0.0000,-0.485410,0.352671,0.000000,0.0000
7946.76,-0.430301,0.331740,0.005999,0.0000,-0.485410,0.352671,0.000000,0.0000
7952.11,-0.432088,0.331213,0.005953,0.0000,-0.485410,0.352671,0.000000,0.0000
7957.41,-0.432088,0.331213,0.005953,0.0000,-0.485410,0.352671,0.000000,0.0000
7962.73,-0.433764,0.330763,0.005821,0.0000,-0.485410,0.352671,0.000000,0.0000
7968.07,-0.435469,0.330311,0.005760,0.0000,-0.485410,0.352671,0.000000,0.0000
7973.36,-0.435469,0.330311,0.005760,0.0000,-0.485410,0.352671,0.000000,0.0000
7979.00,-0.437153,0.330036,0.005704,0.0000,-0.485410,0.352671,0.000000,0.0000
7984.36,-0.438856,0.329657,0.005629,0.0000,-0.485410,0.352671,0.000000,0.0000
7989.72,-0.438856,0.329657,0.005629,0.0000,-0.485410,0.352671,0.000000,0.0000
7995.04,-0.440490,0.329485,0.005466,0.0000,-0.485410,0.352671,0.000000,0.0000
8000.57,-0.442047,0.329314,0.005461,0.0000,-0.485410,0.352671,0.000000,0.0000
8005.95,-0.442047,0.329314,0.005461,0.0000,-0.485410,0.352671,0.000000,0.0000
8011.69,-0.443691,0.329228,0.005382,0.0000,-0.485410,0.352671,0.000000,0.0000
8017.04,-0.445275,0.329224,0.005312,0.0000,-0.485410,0.352671,0.000000,0.0000
8022.42,-0.445275,0.329224,0.005312,0.0000,-0.485410,0.352671,0.000000,0.0000
8027.91,-0.446790,0.329138,0.005248,0.0000,-0.485410,0.352671,0.000000,0.0000
8033.24,-0.448275,0.329271,0.005171,0.0000,-0.485410,0.352671,0.000000,0.0000
8038.60,-0.448275,0.329271,0.005171,0.0000,-0.485410,0.352671,0.000000,0.0000
8044.00,-0.449834,0.329400,0.005128,0.0000,-0.485410,0.352671,0.000000,0.0000
8049.55,-0.451203,0.329595,0.005009,0.0000,-0.485410,0.352671,0.000000,0.0000
8054.97,-0.451203,0.329595,0.005009,0.0000,-0.485410,0.352671,0.000000,0.0000
8060.61,-0.452641,0.329890,0.004920,0.0000,-0.485410,0.352671,0.000000,0.0000
8065.97,-0.452641,0.329890,0.004920,0.0000,-0.485410,0.352671,0.000000,0.0000
8071.31,-0.454064,0.330165,0.004922,0.0000,-0.485410,0.352671,0.000000,0.0000
8076.72,-0.455411,0.330498,0.004753,0.0000,-0.485410,0.352671,0.000000,0.0000
8082.08,-0.455411,0.330498,0.004753,0.0000,-0.485410,0.352671,0.000000,0.0000
8087.42,-0.456806,0.330924,0.004700,0.0000,-0.485410,0.352671,0.000000,0.0000
8092.78,-0.458116,0.331366,0.004651,0.0000,-0.485410,0.352671,0.000000,0.0000
8098.11,-0.458116,0.331366,0.004651,0.0000,-0.485410,0.352671,0.000000,0.0000
8103.53,-0.459381,0.331919,0.004559,0.0000,-0.485410,0.352671,0.000000,0.0000
8109.08,-0.460674,0.332465,0.004480,0.0000,-0.485410,0.352671,0.000000,0.0000
8115.10,-0.460674,0.332465,0.004480,0.0000,-0.485410,0.352671,0.000000,0.0000
8120.53,-0.461905,0.333106,0.004401,0.0000,-0.485410,0.352671,0.000000,0.0000
8125.93,-0.463150,0.333845,0.004330,0.0000,-0.485410,0.352671,0.000000,0.0000
8131.30,-0.463150,0.333845,0.004330,0.0000,-0.485410,0.352671,0.000000,0.0000
8136.62,-0.464268,0.334523,0.004305,0.0000,-0.485410,0.352671,0.000000,0.0000
8141.97,-0.465465,0.335309,0.004208,0.0000,-0.485410,0.352671,0.000000,0.0000
8147.36,-0.465465,0.335309,0.004208,0.0000,-0.485410,0.352671,0.000000,0.0000
8152.78,-0.466506,0.336135,0.004166,0.0000,-0.485410,0.352671,0.000000,0.0000
8158.47,-0.467577,0.337008,0.004120,0.0000,-0.485410,0.352671,0.000000,0.0000
8163.89,-0.467577,0.337008,0.004120,0.0000,-0.485410,0.352671,0.000000,0.0000
8169.43,-0.468626,0.337895,0.004056,0.0000,-0.485410,0.352671,0.000000,0.0000
8174.77,-0.469625,0.338819,0.004017,0.0000,-0.485410,0.352671,0.000000,0.0000
8180.09,-0.469625,0.338819,0.004017,0.0000,-0.485410,0.352671,0.000000,0.0000
8185.42,-0.470606,0.339808,0.003976,0.0000,-0.485410,0.352671,0.000000,0.0000
8190.74,-0.470606,0.339808,0.003976,0.0000,-0.485410,0.352671,0.000000,0.0000
8196.30,-0.471576,0.340737,0.003961,0.0000,-0.485410,0.352671,0.000000,0.0000
8201.69,-0.472452,0.341807,0.004008,0.0000,-0.485410,0.352671,0.000000,0.0000
8207.04,-0.472452,0.341807,0.004008,0.0000,-0.485410,0.352671,0.000000,0.0000
8212.38,-0.473291,0.342804,0.003909,0.0000,-0.485410,0.352671,0.000000,0.0000
8217.70,-0.474153,0.343881,0.003931,0.0000,-0.485410,0.352671,0.000000,0.0000
8223.04,-0.474153,0.343881,0.003931,0.0000,-0.485410,0.352671,0.000000,0.0000
8228.37,-0.475006,0.344975,0.003940,0.0000,-0.485410,0.352671,0.000000,0.0000
8233.71,-0.475782,0.346079,0.003954,0.0000,-0.485410,0.352671,0.000000,0.0000
8239.12,-0.475782,0.346079,0.003954,0.0000,-0.485410,0.352671,0.000000,0.0000
8244.48,-0.476433,0.347198,0.003959,0.0000,-0.485410,0.352671,0.000000,0.0000
8249.82,-0.477155,0.348315,0.004019,0.0000,-0.485410,0.352671,0.000000,0.0000
8255.17,-0.477155,0.348315,0.004019,0.0000,-0.485410,0.352671,0.000000,0.0000
8260.52,-0.477776,0.349383,0.004017,0.0000,-0.485410,0.352671,0.000000,0.0000
8265.92,-0.477776,0.349383,0.004017,0.0000,-0.485410,0.352671,0.000000,0.0000
8271.49,-0.478449,0.350560,0.004002,0.0000,-0.485410,0.352671,0.000000,0.0000
8276.94,-0.479025,0.351722,0.004100,0.0000,-0.485410,0.352671,0.000000,0.0000
8282.24,-0.479025,0.351722,0.004100,0.0000,-0.485410,0.352671,0.000000,0.0000
8287.56,-0.479643,0.352893,0.004088,0.0000,-0.485410,0.352671,0.000000,0.0000
8292.90,-0.480170,0.353941,0.004088,0.0000,-0.485410,0.352671,0.000000,0.0000
8298.83,-0.480170,0.353941,0.004088,0.0000,-0.485410,0.352671,0.000000,0.0000
8304.20,-0.480698,0.355114,0.004107,0.0000,-0.485410,0.352671,0.000000,0.0000
8309.49,-0.481050,0.356288,0.004218,0.0000,-0.485410,0.352671,0.000000,0.0000
8314.57,-0.481050,0.356288,0.004218,0.0000,-0.485410,0.352671,0.000000,0.0000
8319.89,-0.481518,0.357383,0.004265,0.0000,-0.485410,0.352671,0.000000,0.0000
8325.22,-0.481900,0.358418,0.004346,0.0000,-0.485410,0.352671,0.000000,0.0000
8330.54,-0.481900,0.358418,0.004346,0.0000,-0.485410,0.352671,0.000000,0.0000
8336.14,-0.482275,0.359635,0.004360,0.0000,-0.100000,0.000000,0.000000,0.0000
8341.51,-0.482595,0.360577,0.004453,0.0000,-0.100000,0.000000,0.000000,0.0000
8346.83,-0.482595,0.360577,0.004453,0.0000,-0.100000,0.000000,0.000000,0.0000
8352.18,-0.482907,0.361710,0.004468,0.0000,-0.100000,0.000000,0.000000,0.0000
8357.48,-0.482907,0.361710,0.004468,0.0000,-0.100000,0.000000,0.000000,0.0000
8362.80,-0.483171,0.362688,0.004549,0.0000,-0.100000,0.000000,0.000000,0.0000
8368.19,-0.483447,0.363680,0.004631,0.0000,-0.100000,0.000000,0.000000,0.0000
8373.47,-0.483447,0.363680,0.004631,0.0000,-0.100000,0.000000,0.000000,0.0000
8378.88,-0.483613,0.364656,0.004669,0.0000,-0.100000,0.000000,0.000000,0.0000
8384.20,-0.483705,0.365576,0.004763,0.0000,-0.100000,0.000000,0.000000,0.0000
8389.47,-0.483705,0.365576,0.004763,0.0000,-0.100000,0.000000,0.000000,0.0000
8394.80,-0.483787,0.366451,0.004812,0.0000,-0.100000,0.000000,0.000000,0.0000
8400.56,-0.483907,0.367331,0.004862,0.0000,-0.100000,0.000000,0.000000,0.0000
8405.90,-0.483907,0.367331,0.004862,0.0000,-0.100000,0.000000,0.000000,0.0000
8411.30,-0.483884,0.368133,0.005005,0.0000,-0.100000,0.000000,0.000000,0.0000
8416.65,-0.483848,0.368826,0.005058,0.0000,-0.100000,0.000000,0.000000,0.0000
8421.97,-0.483848,0.368826,0.005058,0.0000,-0.100000,0.000000,0.000000,0.0000
8427.24,-0.483719,0.369521,0.005103,0.0000,-0.100000,0.000000,0.000000,0.0000
8432.56,-0.483719,0.369521,0.005103,0.0000,-0.100000,0.000000,0.000000,0.0000
8438.02,-0.483561,0.370239,0.005190,0.0000,-0.100000,0.000000,0.000000,0.0000
8443.37,-0.483326,0.370826,0.005256,0.0000,-0.100000,0.000000,0.000000,0.0000
8448.78,-0.483326,0.370826,0.005256,0.0000,-0.100000,0.000000,0.000000,0.0000
8454.20,-0.483087,0.371262,0.005259,0.0000,-0.100000,0.000000,0.000000,0.0000
8459.56,-0.482728,0.371748,0.005281,0.0000,-0.100000,0.000000,0.000000,0.0000
8464.99,-0.482728,0.371748,0.005281,0.0000,-0.100000,0.000000,0.000000,0.0000
8470.55,-0.482330,0.372145,0.005337,0.0000,-0.100000,0.000000,0.000000,0.0000
8475.89,-0.481815,0.372462,0.005393,0.0000,-0.100000,0.000000,0.000000,0.0000
8481.24,-0.481815,0.372462,0.005393,0.0000,-0.100000,0.000000,0.000000,0.0000
8486.61,-0.481257,0.372757,0.005448,0.0000,-0.100000,0.000000,0.000000,0.0000
8491.95,-0.480694,0.372895,0.005412,0.0000,-0.100000,0.000000,0.000000,0.0000
8497.24,-0.480694,0.372895,0.005412,0.0000,-0.100000,0.000000,0.000000,0.0000
8503.24,-0.480077,0.373003,0.005395,0.0000,-0.100000,0.000000,0.000000,0.0000
8508.56,-0.479337,0.373110,0.005403,0.0000,-0.100000,0.000000,0.000000,0.0000
8513.97,-0.479337,0.373110,0.005403,0.0000,-0.100000,0.000000,0.000000,0.0000
8519.47,-0.478552,0.373144,0.005384,0.0000,-0.100000,0.000000,0.000000,0.0000
8524.91,-0.477704,0.373037,0.005333,0.0000,-0.100000,0.000000,0.000000,0.0000
8530.24,-0.477704,0.373037,0.005333,0.0000,-0.100000,0.000000,0.000000,0.0000
8535.55,-0.476910,0.372916,0.005337,0.0000,-0.100000,0.000000,0.000000,0.0000
8540.91,-0.476910,0.372916,0.005337,0.0000,-0.100000,0.000000,0.000000,0.0000
8546.24,-0.475911,0.372657,0.005325,0.0000,-0.100000,0.000000,0.000000,0.0000
8551.78,-0.474910,0.372355,0.005339,0.0000,-0.100000,0.000000,0.000000,0.0000
8557.10,-0.474910,0.372355,0.005339,0.0000,-0.100000,0.000000,0.000000,0.0000
8562.52,-0.473846,0.372033,0.005343,0.0000,-0.100000,0.000000,0.000000,0.0000
8567.84,-0.472653,0.371494,0.005320,0.0000,-0.100000,0.000000,0.000000,0.0000
8573.16,-0.472653,0.371494,0.005320,0.0000,-0.100000,0.000000,0.000000,0.0000
8578.47,-0.471426,0.370955,0.005328,0.0000,-0.100000,0.000000,0.000000,0.0000
8584.49,-0.470104,0.370232,0.005241,0.0000,-0.100000,0.000000,0.000000,0.0000
8589.82,-0.470104,0.370232,0.005241,0.0000,-0.100000,0.000000,0.000000,0.0000
8595.13,-0.468674,0.369517,0.005244,0.0000,-0.100000,0.000000,0.000000,0.0000
8600.59,-0.467192,0.368709,0.005157,0.0000,-0.100000,0.000000,0.000000,0.0000
8606.03,-0.467192,0.368709,0.005157,0.0000,-0.100000,0.000000,0.000000,0.0000
8611.31,-0.465616,0.367730,0.005164,0.0000,-0.100000,0.000000,0.000000,0.0000
8616.63,-0.463912,0.366680,0.005152,0.0000,-0.100000,0.000000,0.000000,0.0000
8621.96,-0.463912,0.366680,0.005152,0.0000,-0.100000,0.000000,0.000000,0.0000
8627.24,-0.462283,0.365566,0.005184,0.0000,-0.100000,0.000000,0.000000,0.0000
8632.62,-0.462283,0.365566,0.005184,0.0000,-0.100000,0.000000,0.000000,0.0000
8638.10,-0.460510,0.364360,0.005047,0.0000,-0.100000,0.000000,0.000000,0.0000
8643.49,-0.458646,0.363105,0.005077,0.0000,-0.100000,0.000000,0.000000,0.0000
8648.80,-0.458646,0.363105,0.005077,0.0000,-0.100000,0.000000,0.000000,0.0000
8654.27,-0.456745,0.361708,0.005097,0.0000,-0.100000,0.000000,0.000000,0.0000
8659.64,-0.454747,0.360262,0.005097,0.0000,-0.100000,0.000000,0.000000,0.0000
8664.99,-0.454747,0.360262,0.005097,0.0000,-0.100000,0.000000,0.000000,0.0000
8670.51,-0.452607,0.358665,0.005031,0.0000,-0.100000,0.000000,0.000000,0.0000
8675.88,-0.450510,0.357039,0.005127,0.0000,-0.100000,0.000000,0.000000,0.0000
8681.24,-0.450510,0.357039,0.005127,0.0000,-0.100000,0.000000,0.000000,0.0000
8686.65,-0.448250,0.355316,0.005081,0.0000,-0.100000,0.000000,0.000000,0.0000
8691.97,-0.445933,0.353536,0.005074,0.0000,-0.100000,0.000000,0.000000,0.0000
8697.33,-0.445933,0.353536,0.005074,0.0000,-0.100000,0.000000,0.000000,0.0000
8703.05,-0.443544,0.351676,0.005148,0.0000,-0.100000,0.000000,0.000000,0.0000
8708.43,-0.441327,0.349583,0.005007,0.0000,-0.100000,0.000000,0.000000,0.0000
8713.79,-0.441327,0.349583,0.005007,0.0000,-0.100000,0.000000,0.000000,0.0000
8719.11,-0.438725,0.347622,0.005160,0.0000,-0.100000,0.000000,0.000000,0.0000
8724.65,-0.436353,0.345505,0.005096,0.0000,-0.100000,0.000000,0.000000,0.0000
8730.04,-0.436353,0.345505,0.005096,0.0000,-0.100000,0.000000,0.000000,0.0000
8735.42,-0.433674,0.343376,0.005291,0.0000,-0.100000,0.000000,0.000000,0.0000
8740.75,-0.433674,0.343376,0.005291,0.0000,-0.100000,0.000000,0.000000,0.0000
8746.11,-0.431027,0.341125,0.005338,0.0000,-0.100000,0.000000,0.000000,0.0000
8751.43,-0.428381,0.338799,0.005430,0.0000,-0.100000,0.000000,0.000000,0.0000
8756.78,-0.428381,0.338799,0.005430,0.0000,-0.100000,0.000000,0.000000,0.0000
8762.45,-0.425671,0.336503,0.005552,0.0000,-0.100000,0.000000,0.000000,0.0000
8767.84,-0.422965,0.334084,0.005681,0.0000,-0.100000,0.000000,0.000000,0.0000
8773.19,-0.422965,0.334084,0.005681,0.0000,-0.100000,0.000000,0.000000,0.0000
8778.49,-0.420241,0.331601,0.005818,0.0000,-0.100000,0.000000,0.000000,0.0000
8783.98,-0.417427,0.329073,0.005923,0.0000,-0.100000,0.000000,0.000000,0.0000
8789.89,-0.417427,0.329073,0.005923,0.0000,-0.100000,0.000000,0.000000,0.0000
8795.44,-0.414580,0.326481,0.006041,0.0000,-0.100000,0.000000,0.000000,0.0000
8800.77,-0.411687,0.323731,0.006130,0.0000,-0.100000,0.000000,0.000000,0.0000
8806.11,-0.411687,0.323731,0.006130,0.0000,-0.100000,0.000000,0.000000,0.0000
8811.42,-0.408758,0.321018,0.006258,0.0000,-0.100000,0.000000,0.000000,0.0000
8816.76,-0.405782,0.318196,0.006396,0.0000,-0.100000,0.000000,0.000000,0.0000
8822.15,-0.405782,0.318196,0.006396,0.0000,-0.100000,0.000000,0.000000,0.0000
8827.59,-0.402792,0.315385,0.006530,0.0000,-0.100000,0.000000,0.000000,0.0000
8832.95,-0.399824,0.312466,0.006635,0.0000,-0.100000,0.000000,0.000000,0.0000
8838.46,-0.399824,0.312466,0.006635,0.0000,-0.100000,0.000000,0.000000,0.0000
8843.94,-0.396802,0.309548,0.006766,0.0000,-0.100000,0.000000,0.000000,0.0000
8849.31,-0.396802,0.309548,0.006766,0.0000,-0.100000,0.000000,0.000000,0.0000
8854.67,-0.393787,0.306555,0.006904,0.0000,-0.100000,0.000000,0.000000,0.0000
8860.25,-0.390761,0.303611,0.007056,0.0000,-0.100000,0.000000,0.000000,0.0000
8865.60,-0.390761,0.303611,0.007056,0.0000,-0.100000,0.000000,0.000000,0.0000
8870.63,-0.387680,0.300592,0.007186,0.0000,-0.100000,0.000000,0.000000,0.0000
8875.97,-0.384685,0.297530,0.007361,0.0000,-0.100000,0.000000,0.000000,0.0000
8881.33,-0.384685,0.297530,0.007361,0.0000,-0.100000,0.000000,0.000000,0.0000
8886.72,-0.381678,0.294480,0.007535,0.0000,-0.100000,0.000000,0.000000,0.0000
8892.04,-0.378668,0.291432,0.007699,0.0000,-0.100000,0.000000,0.000000,0.0000
8897.36,-0.378668,0.291432,0.007699,0.0000,-0.100000,0.000000,0.000000,0.0000
8902.76,-0.375617,0.288262,0.007835,0.0000,-0.100000,0.000000,0.000000,0.0000
8908.13,-0.372596,0.285113,0.007989,0.0000,-0.100000,0.000000,0.000000,0.0000
8913.42,-0.372596,0.285113,0.007989,0.0000,-0.100000,0.000000,0.000000,0.0000
8918.80,-0.369627,0.281947,0.008102,0.0000,-0.100000,0.000000,0.000000,0.0000
8924.12,-0.369627,0.281947,0.008102,0.0000,-0.100000,0.000000,0.000000,0.0000
8929.44,-0.366528,0.278771,0.008213,0.0000,-0.100000,0.000000,0.000000,0.0000
8934.84,-0.363522,0.275541,0.008379,0.0000,-0.100000,0.000000,0.000000,0.0000
8940.17,-0.363522,0.275541,0.008379,0.0000,-0.100000,0.000000,0.000000,0.0000
8945.52,-0.360566,0.272281,0.008515,0.0000,-0.100000,0.000000,0.000000,0.0000
8951.09,-0.357536,0.269049,0.008660,0.0000,-0.100000,0.000000,0.000000,0.0000
8956.45,-0.357536,0.269049,0.008660,0.0000,-0.100000,0.000000,0.000000,0.0000
8961.90,-0.354543,0.265750,0.008788,0.0000,-0.100000,0.000000,0.000000,0.0000
8967.38,-0.351550,0.262534,0.008919,0.0000,-0.100000,0.000000,0.000000,0.0000
8973.19,-0.351550,0.262534,0.008919,0.0000,-0.100000,0.000000,0.000000,0.0000
8978.54,-0.348644,0.259323,0.009084,0.0000,-0.100000,0.000000,0.000000,0.0000
8984.15,-0.345748,0.256115,0.009163,0.0000,-0.100000,0.000000,0.000000,0.0000
8989.57,-0.345748,0.256115,0.009163,0.0000,-0.100000,0.000000,0.000000,0.0000
8994.91,-0.342785,0.252817,0.009350,0.0000,-0.100000,0.000000,0.000000,0.0000
9000.30,-0.339935,0.249653,0.009436,0.0000,-0.100000,0.000000,0.000000,0.0000
9005.71,-0.339935,0.249653,0.009436,0.0000,-0.100000,0.000000,0.000000,0.0000
9011.21,-0.337140,0.246389,0.009549,0.0000,-0.100000,0.000000,0.000000,0.0000
9016.58,-0.334278,0.243216,0.009650,0.0000,-0.100000,0.000000,0.000000,0.0000
9021.95,-0.334278,0.243216,0.009650,0.0000,-0.100000,0.000000,0.000000,0.0000
9027.30,-0.331500,0.240077,0.009706,0.0000,-0.100000,0.000000,0.000000,0.0000
9032.66,-0.331500,0.240077,0.009706,0.0000,-0.100000,0.000000,0.000000,0.0000
9037.99,-0.328744,0.236830,0.009711,0.0000,-0.100000,0.000000,0.000000,0.0000
9043.72,-0.325988,0.233684,0.009789,0.0000,-0.100000,0.000000,0.000000,0.0000
9049.04,-0.325988,0.233684,0.009789,0.0000,-0.100000,0.000000,0.000000,0.0000
9054.69,-0.323280,0.230536,0.009764,0.0000,-0.100000,0.000000,0.000000,0.0000
9060.03,-0.320554,0.227387,0.009736,0.0000,-0.100000,0.000000,0.000000,0.0000
9065.36,-0.320554,0.227387,0.009736,0.0000,-0.100000,0.000000,0.000000,0.0000
9070.89,-0.317922,0.224294,0.009741,0.0000,-0.100000,0.000000,0.000000,0.0000
9076.23,-0.315309,0.221181,0.009627,0.0000,-0.100000,0.000000,0.000000,0.0000
9081.62,-0.315309,0.221181,0.009627,0.0000,-0.100000,0.000000,0.000000,0.0000
9087.30,-0.312630,0.218130,0.009660,0.0000,-0.100000,0.000000,0.000000,0.0000
9092.66,-0.310036,0.215115,0.009595,0.0000,-0.100000,0.000000,0.000000,0.0000
9098.05,-0.310036,0.215115,0.009595,0.0000,-0.100000,0.000000,0.000000,0.0000
9103.37,-0.307552,0.212095,0.009585,0.0000,-0.100000,0.000000,0.000000,0.0000
9108.69,-0.304988,0.209103,0.009558,0.0000,-0.100000,0.000000,0.000000,0.0000
9114.05,-0.304988,0.209103,0.009558,0.0000,-0.100000,0.000000,0.000000,0.0000
9119.36,-0.302505,0.206114,0.009447,0.0000,-0.100000,0.000000,0.000000,0.0000
9124.78,-0.299941,0.203175,0.009452,0.0000,-0.100000,0.000000,0.000000,0.0000
9130.11,-0.299941,0.203175,0.009452,0.0000,-0.100000,0.000000,0.000000,0.0000
9135.42,-0.297617,0.200242,0.009291,0.0000,-0.100000,0.000000,0.000000,0.0000
9140.84,-0.297617,0.200242,0.009291,0.0000,-0.100000,0.000000,0.000000,0.0000
9146.17,-0.295153,0.197306,0.009236,0.0000,-0.100000,0.000000,0.000000,0.0000
9151.55,-0.292783,0.194556,0.009118,0.0000,-0.100000,0.000000,0.000000,0.0000
9157.34,-0.292783,0.194556,0.009118,0.0000,-0.100000,0.000000,0.000000,0.0000
9162.67,-0.290438,0.191662,0.009002,0.0000,-0.100000,0.000000,0.000000,0.0000
9168.01,-0.288203,0.188836,0.008861,0.0000,-0.100000,0.000000,0.000000,0.0000
9173.37,-0.288203,0.188836,0.008861,0.0000,-0.100000,0.000000,0.000000,0.0000
9178.82,-0.285950,0.186067,0.008775,0.0000,-0.100000,0.000000,0.000000,0.0000
9184.16,-0.283680,0.183378,0.008598,0.0000,-0.100000,0.000000,0.000000,0.0000
